,,,,,,,,,,,,,,,,
,J3,11/01/2017,6.14,5.77,220,NS,5,NS,8.5,D,,,,,,
,J5,11/01/2017,6.54,7.00,152,NS,8,NS,7.0,D,,,,,,
,J7,11/01/2017,6.81,6.47,132,NS,3,NS,5.0,D,,,,,,
,J8,11/01/2017,4.23,4.26,140,NS,6,NS,7.5,D,,,,,,
,J9A,11/01/2017,3.72,3.85,410,NS,9,NS,7.0,D,,,,,,
,JA1,11/01/2017,6.64,6.94,234,NS,6,NS,5.5,D,,,,,,
,N16,11/01/2017,6.54,6.08,44,NS,1,NS,4.0,D,,,,,,
,N9,11/01/2017,5.51,5.67,86,NS,4,NS,3.5,D,,,,,,
,N9A,11/01/2017,6.70,6.45,36,NS,4,NS,2.5,D,,,,,,
,PB2,11/01/2017,6.23,6.07,570,NS,17,NS,6.0,D,,,,,,
,PB3,11/01/2017,6.53,NS,227,NS,3,NS,6.0,D,,,,,,
,SP2,11/01/2017,6.22,NS,117,NS,3,NS,6.5,D,,,,,,
,TB1,11/01/2017,4.13,4.91,697,NS,250,NS,6.0,D,,,,,,
,TB2,11/01/2017,5.21,5.93,580,NS,126,NS,6.0,D,,,,,,
,AC1,10/26/2017,6.78,NS,9636,NS,5800,NS,NS,D,,,,,,
,AC2,10/26/2017,7.24,NS,3900,NS,400,NS,NS,D,,,,,,
,BR1,10/26/2017,7.16,NS,291,NS,168,NS,NS,D,,,,,,
,BR3,10/26/2017,3.38,NS,220,NS,132,NS,NS,D,,,,,,
,E12,10/26/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,E13,10/26/2017,6.66,NS,15,NS,4,NS,NS,D,,,,,,
,HR03,10/26/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,HR1,10/26/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,HR2,10/26/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,WC1,10/26/2017,5.20,NS,118,NS,114,NS,NS,D,,,,,,
,WC2,10/26/2017,3.59,NS,269,NS,58,NS,NS,D,,,,,,
,WC3,10/26/2017,6.45,NS,40,NS,9,NS,NS,D,,,,,,
,F1,10/25/2017,6.30,NS,400,NS,28,NS,NS,W,,,,,,
,F5,10/25/2017,6.36,NS,520,NS,36,NS,NS,W,,,,,,
,HC1,10/25/2017,6.98,NS,30,NS,10,NS,NS,W,,,,,,
,HC2,10/25/2017,6.37,NS,20,NS,10,NS,NS,W,,,,,,
,HC3,10/25/2017,6.47,NS,50,NS,10,NS,NS,W,,,,,,
,J14,10/25/2017,6.16,NS,20,NS,8,NS,NS,W,,,,,,
,J16,10/25/2017,7.32,7.10,12,NS,4,NS,NS,W,,,,,,
,J18,10/25/2017,7.02,6.53,12,NS,4,NS,NS,W,,,,,,
,CIC2,10/23/2017,7.23,NS,410,NS,8,NS,NS,D,,,,,,
,GC3,10/23/2017,10.02,NS,4,NS,4,NS,NS,D,,,,,,
,GC4,10/23/2017,9.90,9.88,8,8,8,12,NS,D,,,,,,
,GC5,10/23/2017,9.84,9.81,4,4,4,12,NS,D,,,,,,
,GC6,10/23/2017,9.39,9.01,100,12,12,12,NS,D,,,,,,
,SP1,10/23/2017,11.70,NS,12,NS,2,NS,NS,D,,,,,,
,F1,10/19/2017,6.62,NS,320,NS,8,NS,NS,D,,,,,,
,F5,10/19/2017,6.42,NS,231,NS,4,NS,NS,D,,,,,,
,HC1,10/19/2017,6.41,NS,32,NS,20,NS,NS,D,,,,,,
,HC2,10/19/2017,6.14,NS,30,NS,10,NS,NS,D,,,,,,
,HC3,10/19/2017,6.25,NS,20,NS,4,NS,NS,D,,,,,,
,J14,10/19/2017,8.13,NS,6,NS,10,NS,NS,D,,,,,,
,J16,10/19/2017,7.14,7.19,4,NS,4,NS,NS,D,,,,,,
,J18,10/19/2017,7.38,7.20,2,NS,4,NS,NS,D,,,,,,
,CIC3,10/17/2017,6.02,6.13,2200,NS,29,NS,6.5,D,,,,,,
,E12,10/17/2017,7.04,NS,4,NS,4,NS,NS,D,,,,,,
,E13,10/17/2017,6.19,NS,30,NS,1,NS,NS,D,,,,,,
,G2,10/17/2017,6.70,6.35,8,NS,12,NS,6.5,D,,,,,,
,GB1,10/17/2017,6.86,6.81,53,NS,3,NS,7.0,D,,,,,,
,HR03,10/17/2017,4.30,NS,88,NS,12,NS,NS,D,,,,,,
,HR1,10/17/2017,5.79,NS,12,NS,4,NS,NS,D,,,,,,
,HR2,10/17/2017,3.29,NS,1600,NS,160,NS,NS,D,,,,,,
,K1,10/17/2017,6.27,6.24,20,NS,1,NS,4.0,D,,,,,,
,K2,10/17/2017,6.62,6.58,12,NS,20,NS,6.0,D,,,,,,
,K3,10/17/2017,6.09,6.25,8,NS,1,NS,8.0,D,,,,,,
,K4,10/17/2017,5.82,5.64,8,NS,7,NS,5.0,D,,,,,,
,K5,10/17/2017,5.72,5.77,28,NS,8,NS,4.0,D,,,,,,
,K5A,10/17/2017,6.04,6.20,2,NS,3,NS,4.5,D,,,,,,
,K6,10/17/2017,7.28,7.21,1,NS,1,NS,4.5,D,,,,,,
,N6,10/17/2017,6.21,6.30,20,NS,1,NS,4.0,D,,,,,,
,N7,10/17/2017,5.95,6.29,8,NS,1,NS,4.0,D,,,,,,
,N8,10/17/2017,6.66,6.55,12,NS,2,NS,4.5,D,,,,,,
,NC0,10/17/2017,2.87,2.67,52,72,32,28,4.0,D,,,,,,
,NC1,10/17/2017,3.18,3.01,24,32,4,4,4.0,D,,,,,,
,NC2,10/17/2017,3.58,3.66,84,64,16,8,5.5,D,,,,,,
,NC3,10/17/2017,4.94,5.25,24,50,8,20,5.5,D,,,,,,
,WC1,10/17/2017,5.84,NS,72,NS,8,NS,NS,D,,,,,,
,WC2,10/17/2017,4.18,NS,46,NS,40,NS,NS,D,,,,,,
,WC3,10/17/2017,6.38,NS,14,NS,2,NS,NS,D,,,,,,
,BR5,10/16/2017,5.93,5.89,22,NS,13,NS,4.0,D,,,,,,
,CIC2,10/16/2017,3.07,NS,9000,NS,1100,NS,NS,D,,,,,,
,E10,10/16/2017,6.81,6.59,1,NS,1,NS,5.0,D,,,,,,
,E11,10/16/2017,6.46,NS,6,NS,2,NS,4.0,D,,,,,,
,E14,10/16/2017,6.11,6.25,7,NS,1,NS,4.0,D,,,,,,
,E15,10/16/2017,3.96,NS,48,NS,16,NS,3.5,D,,,,,,
,E2,10/16/2017,5.91,5.84,13,NS,4,NS,5.0,D,,,,,,
,E4,10/16/2017,6.10,6.02,20,NS,3,NS,4.0,D,,,,,,
,E6,10/16/2017,6.51,6.50,11,NS,3,NS,5.0,D,,,,,,
,E7,10/16/2017,6.56,6.31,4,NS,1,NS,4.0,D,,,,,,
,E8,10/16/2017,7.08,6.55,8,NS,1,NS,4.0,D,,,,,,
,FB1,10/16/2017,6.38,6.33,80,NS,7,NS,3.0,D,,,,,,
,FLC1,10/16/2017,4.81,NS,1400,NS,76,NS,3.0,D,,,,,,
,FLC2,10/16/2017,5.59,5.72,400,NS,51,NS,3.5,D,,,,,,
,GC3,10/16/2017,9.62,NS,24,NS,4,NS,NS,D,,,,,,
,GC4,10/16/2017,9.50,NS,60,NS,16,NS,NS,D,,,,,,
,GC5,10/16/2017,9.49,NS,84,NS,8,NS,NS,D,,,,,,
,GC6,10/16/2017,8.82,8.92,152,280,36,16,NS,D,,,,,,
,H3,10/16/2017,5.80,5.76,3,NS,8,NS,4.0,D,,,,,,
,LN1,10/16/2017,5.55,NS,5,NS,1,NS,3.5,D,,,,,,
,N1,10/16/2017,6.69,6.06,7,NS,2,NS,2.5,D,,,,,,
,N3B,10/16/2017,6.27,5.81,1,NS,1,NS,3.0,D,,,,,,
,N4,10/16/2017,6.28,6.01,14,NS,5,NS,2.5,D,,,,,,
,N5,10/16/2017,6.11,5.74,9,NS,4,NS,3.0,D,,,,,,
,NR1,10/16/2017,6.33,6.34,5,NS,1,NS,3.0,D,,,,,,
,SP1,10/16/2017,8.75,NS,6000,NS,18,NS,NS,D,,,,,,
,AC1,10/13/2017,6.63,NS,8636,NS,9000,NS,NS,D,,,,,,
,AC2,10/13/2017,9.36,NS,24000,NS,16000,NS,NS,D,,,,,,
,BR1,10/13/2017,7.13,NS,2000,NS,152,NS,NS,D,,,,,,
,BR3,10/13/2017,3.88,NS,2500,NS,100,NS,NS,D,,,,,,
,BR5,10/12/2017,4.68,NS,156,NS,230,NS,4.5,D,,,,,,
,E10,10/12/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,E11,10/12/2017,5.32,NS,29,NS,6,NS,4.0,D,,,,,,
,E12,10/12/2017,4.58,NS,176,NS,68,NS,NS,D,,,,,,
,E13,10/12/2017,6.03,NS,34,NS,4,NS,NS,D,,,,,,
,E14,10/12/2017,5.84,5.78,16,NS,10,NS,4.5,D,,,,,,
,E15,10/12/2017,5.00,NS,580,NS,90,NS,2.0,D,,,,,,
,E2,10/12/2017,5.43,5.58,40,NS,16,NS,4.5,D,,,,,,
,E4,10/12/2017,5.10,5.33,5,NS,2,NS,4.0,D,,,,,,
,E6,10/12/2017,5.85,5.62,120,NS,17,NS,4.5,D,,,,,,
,E7,10/12/2017,5.99,5.93,17,NS,6,NS,5.0,D,,,,,,
,E8,10/12/2017,6.17,5.82,7,NS,2,NS,4.5,D,,,,,,
,FB1,10/12/2017,5.65,5.65,236,NS,28,NS,4.0,D,,,,,,
,FLC1,10/12/2017,3.95,3.77,1118,NS,200.23,NS,3.5,D,,,,,,
,FLC2,10/12/2017,5.00,5.15,580,NS,62,NS,2.5,D,,,,,,
,H3,10/12/2017,5.62,5.45,11,NS,11,NS,2.0,D,,,,,,
,HR03,10/12/2017,2.00,NS,3500,NS,2300,NS,NS,D,,,,,,
,HR1,10/12/2017,2.97,NS,5500,NS,2400,NS,NS,D,,,,,,
,HR2,10/12/2017,0.88,NS,5400,NS,3800,NS,NS,D,,,,,,
,LN1,10/12/2017,NS,NS,NS,NS,NS,NS,NS,NS,,,,,,
,N1,10/12/2017,6.01,5.49,20,NS,1,NS,2.0,D,,,,,,
,N3B,10/12/2017,6.34,5.53,11,NS,1,NS,3.0,D,,,,,,
,N4,10/12/2017,6.01,5.59,76,NS,14,NS,3.5,D,,,,,,
,N5,10/12/2017,6.34,5.86,3,NS,1,NS,4.0,D,,,,,,
,NR1,10/12/2017,5.83,5.50,28,NS,10,NS,3.0,D,,,,,,
,WC1,10/12/2017,3.65,NS,410,NS,164,NS,NS,D,,,,,,
,WC2,10/12/2017,2.74,NS,2300,NS,970,NS,NS,D,,,,,,
,WC3,10/12/2017,5.35,NS,370,NS,36,NS,NS,D,,,,,,
,BB2,10/11/2017,5.07,5.04,380,NS,10,NS,4.5,D,,,,,,
,BB4,10/11/2017,4.96,4.37,480,NS,12,NS,5.5,D,,,,,,
,CIC2,10/11/2017,5.43,5.42,2400,NS,60,NS,NS,D,,,,,,
,GC3,10/11/2017,9.06,NS,16,NS,12,NS,NS,D,,,,,,
,GC4,10/11/2017,8.91,8.90,64,40,8,28,NS,D,,,,,,
,GC5,10/11/2017,8.77,8.69,72,88,24,36,NS,D,,,,,,
,GC6,10/11/2017,8.14,8.12,200,168,36,128,NS,D,,,,,,
,GHC,10/11/2017,5.90,5.02,12,NS,1,NS,6.0,D,,,,,,
,HOB,10/11/2017,5.59,5.32,24,NS,3,NS,7.0,D,,,,,,
,J1,10/11/2017,5.76,6.06,21,NS,3,NS,5.0,D,,,,,,
,J10,10/11/2017,5.38,5.36,8,NS,2,NS,5.5,D,,,,,,
,J11,10/11/2017,5.75,5.80,230,NS,2,NS,5.0,D,,,,,,
,J12,10/11/2017,5.91,4.71,118,NS,10,NS,6.0,D,,,,,,
,J2,10/11/2017,5.48,5.83,14,NS,1,NS,5.0,D,,,,,,
,J3,10/11/2017,5.60,5.60,15,NS,1,NS,5.0,D,,,,,,
,J5,10/11/2017,5.39,5.59,5,NS,1,NS,5.5,D,,,,,,
,J7,10/11/2017,6.17,5.08,96,NS,2,NS,6.0,D,,,,,,
,J8,10/11/2017,5.16,5.26,52,NS,1,NS,6.0,D,,,,,,
,J9A,10/11/2017,5.43,5.70,28,NS,1,NS,5.0,D,,,,,,
,JA1,10/11/2017,4.90,5.18,144,NS,4,NS,6.0,D,,,,,,
,N16,10/11/2017,6.22,5.98,1,NS,1,NS,8.5,D,,,,,,
,N9,10/11/2017,5.85,5.93,10,NS,2,NS,6.0,D,,,,,,
,N9A,10/11/2017,6.19,6.16,1,NS,1,NS,6.0,D,,,,,,
,PB2,10/11/2017,5.13,5.16,310,NS,13,NS,5.5,D,,,,,,
,PB3,10/11/2017,5.48,5.46,42,NS,1,NS,6.5,D,,,,,,
,SP1,10/11/2017,5.49,NS,116,NS,14,NS,NS,D,,,,,,
,SP2,10/11/2017,4.52,NS,82,NS,2,NS,6.0,D,,,,,,
,TB1,10/11/2017,5.17,5.41,40,NS,3,NS,8.0,D,,,,,,
,TB2,10/11/2017,5.28,4.98,30,NS,2,NS,7.5,D,,,,,,
,CIC3,10/10/2017,4.80,4.97,1135,NS,46,NS,5.0,W,,,,,,
,F1,10/10/2017,4.73,NS,811,NS,40,NS,NS,W,,,,,,
,F5,10/10/2017,5.34,NS,874,NS,4,NS,NS,W,,,,,,
,G2,10/10/2017,5.70,4.93,580,NS,70,NS,6.0,W,,,,,,
,GB1,10/10/2017,5.26,5.96,83,NS,6,NS,5.0,W,,,,,,
,HC1,10/10/2017,5.14,NS,80,NS,40,NS,NS,W,,,,,,
,HC2,10/10/2017,5.22,NS,230,NS,10,NS,NS,W,,,,,,
,HC3,10/10/2017,5.47,NS,120,NS,10,NS,NS,W,,,,,,
,J14,10/10/2017,5.55,NS,12,NS,4,NS,NS,W,,,,,,
,J16,10/10/2017,6.30,6.28,8,NS,4,NS,NS,W,,,,,,
,J18,10/10/2017,6.20,5.95,10,NS,4,NS,NS,W,,,,,,
,K1,10/10/2017,5.45,5.06,96,NS,12,NS,4.0,W,,,,,,
,K2,10/10/2017,4.89,4.07,460,NS,24,NS,6.5,W,,,,,,
,K3,10/10/2017,5.29,5.38,560,NS,34,NS,6.0,W,,,,,,
,K4,10/10/2017,4.76,4.46,56,NS,32,NS,4.0,W,,,,,,
,K5,10/10/2017,6.24,4.82,60,NS,4,NS,4.0,W,,,,,,
,K5A,10/10/2017,5.45,5.49,12,NS,2,NS,5.0,W,,,,,,
,K6,10/10/2017,5.90,6.02,28,NS,8,NS,5.5,W,,,,,,
,N6,10/10/2017,5.36,5.14,44,NS,14,NS,5.5,W,,,,,,
,N7,10/10/2017,5.50,5.62,76,NS,24,NS,5.0,W,,,,,,
,N8,10/10/2017,5.04,5.39,40,NS,24,NS,5.0,W,,,,,,
,NC0,10/10/2017,1.97,1.80,20000,21000,11400,9700,3.0,W,,,,,,
,NC1,10/10/2017,2.14,1.97,7909,6091,4900,2000,3.5,W,,,,,,
,NC2,10/10/2017,2.45,2.48,4100,3600,1900,1260,4.0,W,,,,,,
,NC3,10/10/2017,2.99,2.56,2600,2100,535,390,4.0,W,,,,,,
,AC1,10/05/2017,6.26,NS,84,NS,28,NS,NS,D,,,,,,
,AC2,10/05/2017,5.62,NS,176,NS,140,NS,NS,D,,,,,,
,BR1,10/05/2017,7.54,NS,452,NS,300,NS,NS,D,,,,,,
,BR3,10/05/2017,5.36,NS,132,NS,28,NS,NS,D,,,,,,
,F1,10/05/2017,7.93,NS,46,NS,12,NS,NS,D,,,,,,
,F5,10/05/2017,7.43,NS,42,NS,10,NS,NS,D,,,,,,
,HC1,10/05/2017,6.35,NS,6,NS,22,NS,NS,D,,,,,,
,HC2,10/05/2017,6.39,NS,16,NS,4,NS,NS,D,,,,,,
,HC3,10/05/2017,6.75,NS,12,NS,4,NS,NS,D,,,,,,
,J14,10/05/2017,7.24,NS,2,NS,4,NS,NS,D,,,,,,
,J16,10/05/2017,7.64,7.42,2,NS,2,NS,NS,D,,,,,,
,J18,10/05/2017,7.03,7.07,30,NS,4,NS,NS,D,,,,,,
,BB2,10/04/2017,5.38,NS,290,NS,17,NS,2.5,D,,,,,,
,BB4,10/04/2017,10.37,9.67,10,NS,1,NS,2.5,D,,,,,,
,GHC,10/04/2017,7.17,6.61,10,NS,1,NS,4.0,D,,,,,,
,HOB,10/04/2017,5.93,6.13,4,NS,2,NS,5.0,D,,,,,,
,J1,10/04/2017,8.28,8.09,4,NS,1,NS,4.0,D,,,,,,
,J10,10/04/2017,7.40,7.90,12,NS,1,NS,5.0,D,,,,,,
,J11,10/04/2017,9.10,8.34,147,NS,4,NS,3.0,D,,,,,,
,J12,10/04/2017,9.87,8.62,4,NS,1,NS,4.0,D,,,,,,
,J2,10/04/2017,8.08,7.46,6,NS,1,NS,4.5,D,,,,,,
,J3,10/04/2017,8.00,7.99,20,NS,1,NS,4.5,D,,,,,,
,J5,10/04/2017,7.92,7.91,1,NS,1,NS,4.0,D,,,,,,
,J7,10/04/2017,11.50,10.33,8,NS,1,NS,3.5,D,,,,,,
,J8,10/04/2017,9.39,9.54,8,NS,1,NS,4.5,D,,,,,,
,J9A,10/04/2017,8.60,8.32,24,NS,1,NS,4.5,D,,,,,,
,JA1,10/04/2017,6.75,6.69,4,NS,1,NS,4.0,D,,,,,,
,N16,10/04/2017,8.05,7.42,1,NS,1,NS,5.0,D,,,,,,
,N9,10/04/2017,7.94,7.59,1,NS,1,NS,4.0,D,,,,,,
,N9A,10/04/2017,8.08,8.03,1,NS,1,NS,3.5,D,,,,,,
,PB2,10/04/2017,9.81,10.24,72,NS,2,NS,3.0,D,,,,,,
,PB3,10/04/2017,10.00,NS,28,NS,1,NS,3.0,D,,,,,,
,SP2,10/04/2017,8.79,NS,11,NS,1,NS,4.0,D,,,,,,
,TB1,10/04/2017,4.83,4.53,72,NS,12,NS,3.5,D,,,,,,
,TB2,10/04/2017,5.28,5.45,12,NS,3,NS,4.0,D,,,,,,
,CIC3,10/03/2017,6.94,7.20,440,NS,8,NS,5.0,D,,,,,,
,E12,10/03/2017,7.75,NS,4,NS,4,NS,NS,D,,,,,,
,E13,10/03/2017,6.36,NS,3,NS,1,NS,NS,D,,,,,,
,G2,10/03/2017,7.10,6.48,24,NS,12,NS,7.0,D,,,,,,
,GB1,10/03/2017,7.40,7.44,12,NS,1,NS,5.5,D,,,,,,
,HR03,10/03/2017,4.29,NS,152,NS,24,NS,NS,D,,,,,,
,HR1,10/03/2017,6.17,NS,4,NS,4,NS,NS,D,,,,,,
,HR2,10/03/2017,3.07,NS,627,NS,24,NS,NS,D,,,,,,
,K1,10/03/2017,6.98,6.46,4,NS,1,NS,5.0,D,,,,,,
,K2,10/03/2017,7.44,6.70,4,NS,2,NS,5.5,D,,,,,,
,K3,10/03/2017,6.44,7.15,16,NS,6,NS,6.5,D,,,,,,
,K4,10/03/2017,6.07,6.44,40,NS,8,NS,5.0,D,,,,,,
,K5,10/03/2017,6.86,7.25,8,NS,1,NS,4.5,D,,,,,,
,K5A,10/03/2017,7.83,7.55,4,NS,1,NS,3.5,D,,,,,,
,K6,10/03/2017,8.52,8.60,1,NS,1,NS,4.0,D,,,,,,
,N6,10/03/2017,7.13,6.70,4,NS,10,NS,5.0,D,,,,,,
,N7,10/03/2017,6.37,6.34,4,NS,1,NS,4.0,D,,,,,,
,N8,10/03/2017,6.77,6.61,2,NS,1,NS,4.5,D,,,,,,
,NC0,10/03/2017,4.34,4.25,16,24,20,36,2.5,D,,,,,,
,NC1,10/03/2017,6.20,5.08,120,48,16,4,3.0,D,,,,,,
,NC2,10/03/2017,5.35,5.26,4,4,4,4,3.5,D,,,,,,
,NC3,10/03/2017,5.67,5.73,12,12,10,12,5.0,D,,,,,,
,WC1,10/03/2017,11.46,NS,108,NS,6,NS,NS,D,,,,,,
,WC2,10/03/2017,10.53,NS,28,NS,8,NS,NS,D,,,,,,
,WC3,10/03/2017,6.48,NS,2,NS,1,NS,NS,D,,,,,,
,BR5,10/02/2017,6.14,NS,18,NS,3,NS,4.0,D,,,,,,
,CIC2,10/02/2017,6.51,NS,110000,NS,4000,NS,NS,D,,,,,,
,E10,10/02/2017,6.63,6.29,1,NS,1,NS,5.0,D,,,,,,
,E11,10/02/2017,6.75,NS,2,NS,1,NS,5.5,D,,,,,,
,E14,10/02/2017,6.36,6.23,2,NS,1,NS,5.0,D,,,,,,
,E15,10/02/2017,7.43,NS,20,NS,1,NS,4.0,D,,,,,,
,E2,10/02/2017,5.90,5.82,14,NS,4,NS,4.5,D,,,,,,
,E4,10/02/2017,5.90,6.08,2,NS,1,NS,5.0,D,,,,,,
,E6,10/02/2017,6.17,6.16,6,NS,3,NS,5.5,D,,,,,,
,E7,10/02/2017,6.36,6.13,2,NS,1,NS,4.0,D,,,,,,
,E8,10/02/2017,6.33,5.96,1,NS,1,NS,5.0,D,,,,,,
,FB1,10/02/2017,7.32,7.22,28,NS,2,NS,3.0,D,,,,,,
,FLC1,10/02/2017,5.09,NS,530,NS,20,NS,2.0,D,,,,,,
,FLC2,10/02/2017,7.35,7.11,330,NS,11,NS,4.0,D,,,,,,
,GC3,10/02/2017,9.44,9.34,24,20,4,4,NS,D,,,,,,
,GC4,10/02/2017,9.27,9.25,80,264,12,4,NS,D,,,,,,
,GC5,10/02/2017,9.27,9.27,132,100,12,20,NS,D,,,,,,
,GC6,10/02/2017,9.09,8.86,96,100,8,8,NS,D,,,,,,
