,,,,,,,,,,,,,,,
,,,,,,,,,The City of New York,,,,,,
,,,,,,,,,Department of Environmental Protection,,,,,,2/6/18
,,,,,,,,,Harbor Survey 2013,,,,,,1/23/18
,,,,,,,,,,,,,,,
,,,DO,,Fecal Coliform,,Enterococcus,,Transparency,Weather,,,,,
,,,(mg/L),,(#/100 mL),,(#/100 mL),,(Secchi),Wet/Dry,,,,,
,Site,Date,Top,Bot,Top,Bot,Top,Bot,ft.,,,,,,
,,,,,,,,,,,,,,,
,GC3,09/17/2013,0.20,0.10,2600,2200,310,200,NS,Dry,,,,,
,GC4,09/17/2013,0.31,0.05,2300,3100,172,128,NS,Dry,,,,,
,GC5,09/17/2013,0.30,0.07,3600,2700,52,116,NS,Dry,,,,,
,GC6,09/17/2013,0.82,1.81,2300,800,80,202,NS,Dry,,,,,
,K1,09/17/2013,6.23,6.11,112,NS,4,NS,3.5,Dry,,,,,
,K2,09/17/2013,6.35,6.12,20,NS,1,NS,3.5,Dry,,,,,
,K3,09/17/2013,6.30,6.36,80,NS,2,NS,5.0,Dry,,,,,
,K4,09/17/2013,5.66,5.49,30,NS,12,NS,3.0,Dry,,,,,
,K5,09/17/2013,5.65,5.57,46,NS,1,NS,3.0,Dry,,,,,
,K5A,09/17/2013,6.14,5.90,50,NS,2,NS,2.0,Dry,,,,,
,K6,09/17/2013,8.50,8.56,1,NS,1,NS,3.5,Dry,,,,,
,N6,09/17/2013,5.85,5.95,84,NS,5,NS,2.5,Dry,,,,,
,N7,09/17/2013,6.99,6.09,10,NS,3,NS,4.0,Dry,,,,,
,N8,09/17/2013,6.25,6.02,32,NS,1,NS,4.0,Dry,,,,,
,NC0,09/17/2013,7.08,6.88,460,470,110,28,2.5,Dry,,,,,
,NC1,09/17/2013,5.94,4.06,184,216,24,20,2.0,Dry,,,,,
,NC2,09/17/2013,3.45,3.36,193,180,24,24,3.5,Dry,,,,,
,NC3,09/17/2013,4.47,4.49,132,170,16,20,4.0,Dry,,,,,
,BR5,09/16/2013,5.10,NS,130,NS,39,NS,3.0,Dry,,,,,
,E10,09/16/2013,5.76,6.10,5,NS,1,NS,4.0,Dry,,,,,
,E11,09/16/2013,7.30,NS,29,NS,1,NS,3.5,Dry,,,,,
,E14,09/16/2013,4.95,4.68,36,NS,3,NS,4.5,Dry,,,,,
,E15,09/16/2013,5.34,5.45,568,NS,12,NS,3.0,Dry,,,,,
,E2,09/16/2013,5.57,5.24,86,NS,20,NS,3.0,Dry,,,,,
,E4,09/16/2013,4.92,4.81,42,NS,7,NS,3.5,Dry,,,,,
,E6,09/16/2013,5.28,5.71,440,NS,4,NS,4.0,Dry,,,,,
,E7,09/16/2013,4.63,4.82,27,NS,1,NS,4.5,Dry,,,,,
,E8,09/16/2013,5.17,4.10,34,NS,2,NS,6.0,Dry,,,,,
,FB1,09/16/2013,5.48,5.81,690,NS,9,NS,3.5,Dry,,,,,
,FLC1,09/16/2013,4.46,4.29,43000,NS,2000,NS,2.5,Dry,,,,,
,FLC2,09/16/2013,4.52,4.43,23000,NS,250,NS,2.5,Dry,,,,,
,H3,09/16/2013,4.99,4.90,116,NS,31,NS,4.0,Dry,,,,,
,LN1,09/16/2013,7.10,NS,424,NS,6,NS,3.0,Dry,,,,,
,N1,09/16/2013,6.67,5.89,8,NS,4,NS,2.5,Dry,,,,,
,N3B,09/16/2013,6.16,5.22,103,NS,22,NS,2.5,Dry,,,,,
,N4,09/16/2013,6.07,5.23,74,NS,10,NS,2.5,Dry,,,,,
,N5,09/16/2013,5.95,5.53,85,NS,82,NS,5.0,Dry,,,,,
,F1,09/12/2013,7.56,NS,148,NS,2,NS,NS,Dry,,,,,
,F5,09/12/2013,6.51,NS,44,NS,2,NS,NS,Dry,,,,,
,J14,09/12/2013,5.68,NS,6,NS,2,NS,NS,Dry,,,,,
,J16,09/12/2013,6.04,NS,9,NS,2,NS,NS,Dry,,,,,
,BB2,09/11/2013,12.02,NS,10000,NS,8,NS,1.5,Dry,,,,,
,BB4,09/11/2013,5.84,5.44,540,NS,1,NS,2.5,Dry,,,,,
,CIC3,09/11/2013,6.14,5.93,590,NS,2,NS,4.5,Dry,,,,,
,GB1,09/11/2013,5.91,5.93,5,NS,1,NS,5.0,Dry,,,,,
,J1,09/11/2013,6.66,6.58,2,NS,1,NS,4.5,Dry,,,,,
,J10,09/11/2013,6.43,6.20,1,NS,1,NS,3.5,Dry,,,,,
,J11,09/11/2013,7.54,7.40,52,NS,1,NS,4.0,Dry,,,,,
,J12,09/11/2013,7.91,4.34,148,NS,1,NS,2.5,Dry,,,,,
,J2,09/11/2013,7.66,5.93,3,NS,1,NS,3.0,Dry,,,,,
,J3,09/11/2013,6.84,6.36,5,NS,2,NS,3.0,Dry,,,,,
,J5,09/11/2013,6.40,6.33,10,NS,1,NS,4.0,Dry,,,,,
,J7,09/11/2013,8.16,6.41,152,NS,1,NS,2.0,Dry,,,,,
,J8,09/11/2013,6.65,6.08,34,NS,1,NS,3.0,Dry,,,,,
,J9A,09/11/2013,7.20,6.34,5,NS,1,NS,2.5,Dry,,,,,
,N16,09/11/2013,6.97,6.55,1,NS,1,NS,9.0,Dry,,,,,
,N9,09/11/2013,6.26,6.26,3,NS,2,NS,4.0,Dry,,,,,
,N9A,09/11/2013,6.24,5.92,1,NS,1,NS,5.0,Dry,,,,,
,PB2,09/11/2013,7.64,7.85,82,NS,2,NS,2.5,Dry,,,,,
,PB3,09/11/2013,8.23,NS,22,NS,1,NS,3.0,Dry,,,,,
,SP2,09/11/2013,6.21,NS,51,NS,1,NS,3.0,Dry,,,,,
,CIC2,09/10/2013,5.56,NS,2800,NS,4,NS,NS,Dry,,,,,
,G2,09/10/2013,6.46,5.44,2,NS,1,NS,3.0,Dry,,,,,
,GC3,09/10/2013,4.18,4.17,42,54,24,20,NS,Dry,,,,,
,GC4,09/10/2013,4.50,4.44,124,96,8,20,NS,Dry,,,,,
,GC5,09/10/2013,4.76,4.24,88,19,8,20,NS,Dry,,,,,
,GC6,09/10/2013,6.64,4.49,46,61,4,8,NS,Dry,,,,,
,K1,09/10/2013,5.57,5.70,22,NS,3,NS,3.5,Dry,,,,,
,K2,09/10/2013,5.57,5.77,18,NS,2,NS,4.0,Dry,,,,,
,K3,09/10/2013,5.54,5.48,52,NS,6,NS,4.0,Dry,,,,,
,K4,09/10/2013,5.43,5.03,5,NS,1,NS,3.0,Dry,,,,,
,K5,09/10/2013,8.86,8.92,11,NS,1,NS,3.0,Dry,,,,,
,K5A,09/10/2013,6.80,6.84,11,NS,1,NS,2.5,Dry,,,,,
,K6,09/10/2013,6.63,6.28,3,NS,1,NS,6.0,Dry,,,,,
,N6,09/10/2013,6.23,5.70,2,NS,1,NS,4.0,Dry,,,,,
,N7,09/10/2013,6.00,5.80,8,NS,1,NS,4.0,Dry,,,,,
,N8,09/10/2013,6.16,6.10,6,NS,1,NS,6.0,Dry,,,,,
,NC0,09/10/2013,2.84,3.58,430,410,12,12,4.0,Dry,,,,,
,NC1,09/10/2013,5.27,4.40,228,100,16,8,2.5,Dry,,,,,
,NC2,09/10/2013,6.47,5.95,330,630,36,52,2.0,Dry,,,,,
,NC3,09/10/2013,6.81,5.86,156,112,24,8,3.0,Dry,,,,,
,AC1,09/09/2013,6.48,NS,200000,NS,30000,NS,NS,Dry,,,,,
,BR1,09/09/2013,6.76,NS,600,NS,88,NS,NS,Dry,,,,,
,BR3,09/09/2013,1.82,NS,84,NS,8,NS,NS,Dry,,,,,
,BR5,09/09/2013,6.38,NS,6,NS,1,NS,3.5,Dry,,,,,
,E10,09/09/2013,5.02,4.76,7,NS,1,NS,4.0,Wet,,,,,
,E11,09/09/2013,8.13,NS,18,NS,1,NS,3.0,Dry,,,,,
,E14,09/09/2013,4.65,4.88,19,NS,2,NS,4.5,Wet,,,,,
,E15,09/09/2013,5.40,5.41,128,NS,1,NS,3.0,Dry,,,,,
,E2,09/09/2013,4.93,4.92,38,NS,3,NS,4.5,Wet,,,,,
,E4,09/09/2013,5.14,5.12,26,NS,1,NS,4.5,Wet,,,,,
,E6,09/09/2013,4.95,4.95,16,NS,2,NS,4.5,Wet,,,,,
,E7,09/09/2013,4.70,4.85,11,NS,1,NS,4.5,Wet,,,,,
,E8,09/09/2013,4.72,4.61,14,NS,2,NS,4.0,Wet,,,,,
,FB1,09/09/2013,5.44,4.94,36,NS,1,NS,3.0,Dry,,,,,
,FLC1,09/09/2013,5.38,5.27,3400,NS,29,NS,2.5,Dry,,,,,
,FLC2,09/09/2013,6.39,6.26,4700,NS,6,NS,3.0,Dry,,,,,
,H3,09/09/2013,5.73,5.67,22,NS,5,NS,2.5,Wet,,,,,
,HC1,09/09/2013,1.55,NS,252,NS,2,NS,NS,Dry,,,,,
,HC2,09/09/2013,4.93,NS,2,NS,2,NS,NS,Dry,,,,,
,LN1,09/09/2013,9.70,NS,296,NS,1,NS,2.5,Dry,,,,,
,N1,09/09/2013,6.01,5.45,39,NS,1,NS,2.0,Wet,,,,,
,N3B,09/09/2013,5.58,5.19,140,NS,16,NS,3.0,Wet,,,,,
,N4,09/09/2013,5.53,5.24,57,NS,1,NS,3.0,Wet,,,,,
,N5,09/09/2013,6.50,5.68,22,NS,4,NS,4.0,Wet,,,,,
,SP1,09/09/2013,5.01,NS,98,NS,2,NS,NS,Dry,,,,,
,BB2,09/05/2013,0.16,NS,38000,NS,90,NS,1.5,Dry,,,,,
,BB4,09/05/2013,3.23,3.15,3200,NS,4,NS,3.0,Dry,,,,,
,CIC3,09/05/2013,7.31,6.63,200,NS,1,NS,4.0,Dry,,,,,
,F1,09/05/2013,3.97,NS,120,NS,2,NS,NS,Dry,,,,,
,F5,09/05/2013,4.26,NS,92,NS,2,NS,NS,Dry,,,,,
,GB1,09/05/2013,5.66,5.65,12,NS,1,NS,5.0,Dry,,,,,
,J1,09/05/2013,6.21,6.02,3,NS,1,NS,4.0,Dry,,,,,
,J10,09/05/2013,5.21,5.26,29,NS,1,NS,3.0,Dry,,,,,
,J11,09/05/2013,6.26,5.76,180,NS,5,NS,4.0,Dry,,,,,
,J12,09/05/2013,8.28,3.43,188,NS,1,NS,2.5,Dry,,,,,
,J14,09/05/2013,7.34,NS,9,NS,2,NS,NS,Dry,,,,,
,J16,09/05/2013,6.68,NS,6,NS,2,NS,NS,Dry,,,,,
,J2,09/05/2013,5.48,5.40,8,NS,1,NS,3.5,Dry,,,,,
,J3,09/05/2013,4.53,4.49,24,NS,1,NS,3.0,Dry,,,,,
,J5,09/05/2013,7.18,6.55,15,NS,1,NS,3.0,Dry,,,,,
,J7,09/05/2013,3.70,3.11,1400,NS,1,NS,3.0,Dry,,,,,
,J8,09/05/2013,3.98,3.91,192,NS,1,NS,3.0,Dry,,,,,
,J9A,09/05/2013,4.43,4.26,36,NS,1,NS,2.0,Dry,,,,,
,N16,09/05/2013,6.29,5.24,1,NS,1,NS,7.0,Dry,,,,,
,N9,09/05/2013,5.26,4.76,3,NS,1,NS,6.0,Dry,,,,,
,N9A,09/05/2013,5.15,5.12,1,NS,1,NS,3.5,Dry,,,,,
,PB2,09/05/2013,4.95,4.70,106,NS,2,NS,3.0,Dry,,,,,
,PB3,09/05/2013,5.44,NS,95,NS,1,NS,3.0,Dry,,,,,
,SP2,09/05/2013,4.36,NS,118,NS,1,NS,3.0,Dry,,,,,
,CIC2,09/04/2013,4.65,NS,27000,NS,830,NS,NS,Dry,,,,,
,GC3,09/04/2013,4.31,4.25,4,4,10,4,NS,Dry,,,,,
,GC4,09/04/2013,4.92,4.68,4,4,80,24,NS,Dry,,,,,
,GC5,09/04/2013,4.78,4.57,4,8,10,8,NS,Dry,,,,,
,GC6,09/04/2013,6.86,6.05,4,4,10,4,NS,Dry,,,,,
,AC1,09/03/2013,3.17,NS,44000,NS,108,NS,NS,Wet,,,,,
,BR1,09/03/2013,5.39,NS,5900,NS,352,NS,NS,Wet,,,,,
,BR3,09/03/2013,1.17,NS,800,NS,800,NS,NS,Wet,,,,,
,BR5,09/03/2013,3.47,NS,8800,NS,600,NS,2.0,Wet,,,,,
,E10,09/03/2013,4.95,2.18,14,NS,10,NS,3.5,Wet,,,,,
,E11,09/03/2013,3.92,NS,800,NS,60,NS,3.5,Wet,,,,,
,E14,09/03/2013,4.28,3.54,684,NS,20,NS,3.5,Wet,,,,,
,E15,09/03/2013,5.62,5.38,20000,NS,1100,NS,2.0,Wet,,,,,
,E2,09/03/2013,4.84,4.86,113,NS,32,NS,3.0,Wet,,,,,
,E4,09/03/2013,3.86,3.73,800,NS,80,NS,3.0,Wet,,,,,
,E6,09/03/2013,4.04,3.77,800,NS,220,NS,3.0,Wet,,,,,
,E7,09/03/2013,4.12,3.00,800,NS,38,NS,3.5,Wet,,,,,
,E8,09/03/2013,5.09,3.23,312,NS,33,NS,3.5,Wet,,,,,
,FB1,09/03/2013,4.46,3.85,12400,NS,480,NS,2.5,Wet,,,,,
,FLC1,09/03/2013,3.35,2.95,54000,NS,740,NS,1.5,Wet,,,,,
,FLC2,09/03/2013,5.73,3.68,98000,NS,480,NS,2.0,Wet,,,,,
,H3,09/03/2013,5.26,4.50,161,NS,24,NS,4.0,Wet,,,,,
,HC1,09/03/2013,0.84,NS,34,NS,12,NS,NS,Dry,,,,,
,HC2,09/03/2013,3.15,NS,12,NS,2,NS,NS,Dry,,,,,
,LN1,09/03/2013,7.87,NS,664,NS,37,NS,2.0,Wet,,,,,
,N1,09/03/2013,8.88,5.56,56,NS,4,NS,2.0,Dry,,,,,
,N3B,09/03/2013,8.52,5.33,17,NS,6,NS,2.5,Dry,,,,,
,N4,09/03/2013,7.69,5.61,108,NS,12,NS,NS,Dry,,,,,
,N5,09/03/2013,6.81,5.04,144,NS,6,NS,NS,Dry,,,,,
,SP1,09/03/2013,6.32,NS,540,NS,16,NS,NS,Dry,,,,,
,CIC2,08/29/2013,4.09,NS,6000,NS,20,NS,NS,Dry,,,,,
,F1,08/29/2013,5.89,NS,96,NS,4,NS,NS,Dry,,,,,
,F5,08/29/2013,6.15,NS,33,NS,4,NS,NS,Dry,,,,,
,GC3,08/29/2013,1.83,1.53,99,63,70,20,NS,Wet,,,,,
,GC4,08/29/2013,2.16,1.97,72,81,30,20,NS,Wet,,,,,
,GC5,08/29/2013,2.85,1.71,72,18,40,40,NS,Wet,,,,,
,GC6,08/29/2013,3.48,3.30,200,126,10,60,NS,Wet,,,,,
,J14,08/29/2013,4.39,NS,11,NS,4,NS,NS,Dry,,,,,
,J16,08/29/2013,5.88,NS,22,NS,4,NS,NS,Dry,,,,,
,BB2,08/28/2013,5.68,NS,28000,NS,13,NS,1.0,Dry,,,,,
,BB4,08/28/2013,4.60,3.43,790,NS,1,NS,3.0,Dry,,,,,
,CIC3,08/28/2013,7.17,5.62,970,NS,13,NS,3.0,Dry,,,,,
,GB1,08/28/2013,5.77,5.92,275,NS,2,NS,5.0,Dry,,,,,
,J1,08/28/2013,5.68,5.59,6,NS,1,NS,4.5,Dry,,,,,
,J10,08/28/2013,7.08,6.48,2,NS,1,NS,3.0,Dry,,,,,
,J11,08/28/2013,7.27,6.25,42,NS,1,NS,3.5,Dry,,,,,
,J12,08/28/2013,6.07,4.54,129,NS,1,NS,3.0,Dry,,,,,
,J2,08/28/2013,5.60,5.09,4,NS,1,NS,2.5,Dry,,,,,
,J3,08/28/2013,6.97,5.23,4,NS,1,NS,3.0,Dry,,,,,
,J5,08/28/2013,7.24,6.60,13,NS,1,NS,3.0,Dry,,,,,
,J7,08/28/2013,5.58,5.15,308,NS,1,NS,2.5,Dry,,,,,
,J8,08/28/2013,6.50,6.08,19,NS,1,NS,3.0,Dry,,,,,
,J9A,08/28/2013,6.26,5.74,46,NS,2,NS,3.0,Dry,,,,,
,N16,08/28/2013,7.35,5.15,7,NS,1,NS,4.0,Dry,,,,,
,N9,08/28/2013,5.51,5.40,46,NS,1,NS,4.5,Dry,,,,,
,N9A,08/28/2013,5.90,5.93,13,NS,1,NS,4.0,Dry,,,,,
,PB2,08/28/2013,9.52,9.45,66,NS,1,NS,2.0,Dry,,,,,
,PB3,08/28/2013,7.10,NS,7,NS,1,NS,3.0,Dry,,,,,
,SP2,08/28/2013,6.45,NS,52,NS,1,NS,3.0,Dry,,,,,
,G2,08/27/2013,5.75,5.42,38,NS,62,NS,6.0,Wet,,,,,
,K1,08/27/2013,5.95,5.38,10,NS,1,NS,3.5,Dry,,,,,
,K2,08/27/2013,5.75,5.77,10,NS,2,NS,3.5,Dry,,,,,
,K3,08/27/2013,5.87,5.66,12,NS,2,NS,3.5,Dry,,,,,
,K4,08/27/2013,5.54,4.51,4,NS,1,NS,3.0,Dry,,,,,
,K5,08/27/2013,7.07,5.41,4,NS,1,NS,2.5,Dry,,,,,
,K5A,08/27/2013,6.56,6.05,2,NS,1,NS,2.0,Dry,,,,,
,K6,08/27/2013,7.97,7.96,1,NS,1,NS,3.0,Dry,,,,,
,N6,08/27/2013,5.93,5.38,2,NS,1,NS,4.0,Wet,,,,,
,N7,08/27/2013,5.65,5.35,12,NS,1,NS,4.0,Wet,,,,,
,N8,08/27/2013,5.88,5.15,5,NS,1,NS,4.5,Wet,,,,,
,NC0,08/27/2013,5.00,4.98,370,220,300,208,2.5,Wet,,,,,
,NC1,08/27/2013,3.97,4.00,22,22,8,4,3.5,Wet,,,,,
,NC2,08/27/2013,4.77,3.88,17,47,8,8,3.5,Wet,,,,,
,NC3,08/27/2013,4.47,4.56,42,56,4,16,3.5,Wet,,,,,
,AC1,08/26/2013,6.44,NS,200000,NS,64000,NS,NS,Dry,,,,,
,BR1,08/26/2013,6.66,NS,1000,NS,56,NS,NS,Dry,,,,,
,BR3,08/26/2013,1.37,NS,1600,NS,156,NS,NS,Dry,,,,,
,BR5,08/26/2013,11.23,NS,164,NS,26,NS,2.0,Dry,,,,,
,E10,08/26/2013,5.26,4.44,38,NS,1,NS,4.0,Wet,,,,,
,E11,08/26/2013,7.64,NS,5,NS,10,NS,2.5,Dry,,,,,
,E14,08/26/2013,5.56,4.71,20,NS,1,NS,4.0,Wet,,,,,
,E15,08/26/2013,5.48,5.48,2100,NS,42,NS,3.0,Dry,,,,,
,E2,08/26/2013,4.69,4.54,20,NS,8,NS,4.5,Wet,,,,,
,E4,08/26/2013,6.15,5.54,32,NS,10,NS,3.5,Wet,,,,,
,E6,08/26/2013,4.62,4.54,7,NS,1,NS,4.0,Wet,,,,,
,E7,08/26/2013,4.98,4.51,52,NS,4,NS,3.5,Wet,,,,,
,E8,08/26/2013,4.56,5.54,44,NS,3,NS,3.0,Wet,,,,,
,FB1,08/26/2013,5.38,5.22,136,NS,6,NS,3.0,Dry,,,,,
,FLC1,08/26/2013,3.19,3.27,3800,NS,70,NS,2.5,Dry,,,,,
,FLC2,08/26/2013,5.24,5.53,2100,NS,15,NS,3.0,Dry,,,,,
,H3,08/26/2013,6.17,6.03,21,NS,8,NS,2.0,Wet,,,,,
,HC1,08/26/2013,5.45,NS,240,NS,12,NS,NS,Dry,,,,,
,HC2,08/26/2013,3.00,NS,5,NS,2,NS,NS,Dry,,,,,
,LN1,08/26/2013,8.14,NS,41,NS,3,NS,2.5,Dry,,,,,
,N1,08/26/2013,6.37,5.31,54,NS,5,NS,2.5,Wet,,,,,
,N3B,08/26/2013,5.72,5.38,58,NS,6,NS,2.0,Wet,,,,,
,N4,08/26/2013,6.85,5.44,118,NS,5,NS,2.5,Wet,,,,,
,N5,08/26/2013,6.23,5.68,7,NS,1,NS,3.0,Wet,,,,,
,SP1,08/26/2013,4.14,NS,144,NS,22,NS,NS,Dry,,,,,
,CIC2,08/22/2013,5.27,NS,5800,NS,104,NS,NS,Dry,,,,,
,F1,08/22/2013,5.07,NS,2000,NS,840,NS,NS,Dry,,,,,
,F5,08/22/2013,4.82,NS,140,NS,16,NS,NS,Dry,,,,,
,GC3,08/22/2013,0.66,2.39,2000,296,198,48,NS,Wet,,,,,
,GC4,08/22/2013,1.10,2.78,1100,324,96,24,NS,Wet,,,,,
,GC5,08/22/2013,1.23,3.07,2000,372,80,24,NS,Wet,,,,,
,GC6,08/22/2013,4.20,3.84,108,8,20,12,NS,Wet,,,,,
,J14,08/22/2013,6.01,NS,4,NS,4,NS,NS,Dry,,,,,
,J16,08/22/2013,5.06,NS,19,NS,2,NS,NS,Dry,,,,,
,BB2,08/21/2013,2.68,NS,71000,NS,57,NS,2.0,Dry,,,,,
,BB4,08/21/2013,8.62,5.91,4000,NS,5,NS,1.5,Dry,,,,,
,CIC3,08/21/2013,6.72,6.41,220,NS,14,NS,3.0,Dry,,,,,
,GB1,08/21/2013,5.97,5.96,4,NS,1,NS,5.0,Dry,,,,,
,J1,08/21/2013,6.34,5.24,2,NS,1,NS,2.5,Dry,,,,,
,J10,08/21/2013,7.56,7.18,31,NS,1,NS,1.5,Dry,,,,,
,J11,08/21/2013,9.10,6.90,44,NS,2,NS,3.0,Dry,,,,,
,J12,08/21/2013,6.65,3.52,136,NS,1,NS,2.0,Dry,,,,,
,J2,08/21/2013,5.41,5.24,9,NS,2,NS,2.0,Dry,,,,,
,J3,08/21/2013,6.30,4.80,43,NS,1,NS,2.0,Dry,,,,,
,J5,08/21/2013,6.14,5.89,10,NS,1,NS,2.0,Dry,,,,,
,J7,08/21/2013,9.71,6.54,196,NS,1,NS,1.5,Dry,,,,,
,J8,08/21/2013,5.22,4.78,176,NS,1,NS,2.0,Dry,,,,,
,J9A,08/21/2013,5.85,5.16,128,NS,2,NS,2.0,Dry,,,,,
,N16,08/21/2013,5.13,5.09,1,NS,1,NS,5.0,Dry,,,,,
,N9,08/21/2013,5.39,5.36,1,NS,1,NS,5.0,Dry,,,,,
,N9A,08/21/2013,5.50,5.40,3,NS,1,NS,3.0,Dry,,,,,
,PB2,08/21/2013,NS,NS,NS,NS,NS,NS,NS,Dry,,,,,
,PB3,08/21/2013,NS,NS,NS,NS,NS,NS,NS,Dry,,,,,
,SP2,08/21/2013,5.22,NS,160,NS,1,NS,2.0,Dry,,,,,
,AC1,08/20/2013,4.05,NS,28000,NS,140,NS,NS,Dry,,,,,
,BR1,08/20/2013,6.88,NS,600,NS,148,NS,NS,Dry,,,,,
,BR3,08/20/2013,2.30,NS,272,NS,36,NS,NS,Dry,,,,,
,G2,08/20/2013,5.74,5.36,32,NS,32,NS,5.0,Wet,,,,,
,HC1,08/20/2013,3.02,NS,200,NS,14,NS,NS,Dry,,,,,
,HC2,08/20/2013,1.05,NS,6,NS,2,NS,NS,Dry,,,,,
,K1,08/20/2013,6.43,5.61,80,NS,1,NS,3.0,Dry,,,,,
,K2,08/20/2013,6.00,5.68,4,NS,2,NS,3.0,Dry,,,,,
,K3,08/20/2013,6.08,5.57,58,NS,2,NS,2.5,Dry,,,,,
,K4,08/20/2013,5.38,5.26,30,NS,3,NS,2.0,Dry,,,,,
,K5,08/20/2013,4.53,4.50,6,NS,1,NS,2.0,Dry,,,,,
,K5A,08/20/2013,4.84,4.36,13,NS,1,NS,2.0,Dry,,,,,
,K6,08/20/2013,7.19,6.86,1,NS,1,NS,3.0,Dry,,,,,
,N6,08/20/2013,6.77,5.93,8,NS,1,NS,4.0,Wet,,,,,
,N7,08/20/2013,5.34,5.96,30,NS,2,NS,3.0,Wet,,,,,
,N8,08/20/2013,6.31,6.32,7,NS,1,NS,3.5,Wet,,,,,
,NC0,08/20/2013,8.39,5.71,220,184,28,16,2.0,Wet,,,,,
,NC1,08/20/2013,8.02,5.14,53,47,16,12,1.5,Wet,,,,,
,NC2,08/20/2013,7.48,6.21,64,50,12,12,1.5,Wet,,,,,
,NC3,08/20/2013,5.98,5.25,39,47,30,8,1.5,Wet,,,,,
,SP1,08/20/2013,3.93,NS,82,NS,8,NS,NS,Dry,,,,,
,BR5,08/19/2013,4.13,NS,84,NS,58,NS,3.0,Dry,,,,,
,E10,08/19/2013,4.94,3.57,1,NS,1,NS,5.0,Wet,,,,,
,E11,08/19/2013,5.33,NS,23,NS,1,NS,4.5,Dry,,,,,
,E14,08/19/2013,4.54,4.38,21,NS,1,NS,4.0,Wet,,,,,
,E15,08/19/2013,4.91,4.84,3800,NS,13,NS,3.0,Dry,,,,,
,E2,08/19/2013,5.66,5.30,22,NS,2,NS,3.5,Wet,,,,,
,E4,08/19/2013,4.12,4.48,10,NS,6,NS,3.5,Wet,,,,,
,E6,08/19/2013,4.41,3.95,80,NS,1,NS,4.0,Wet,,,,,
,E7,08/19/2013,3.57,3.42,12,NS,3,NS,3.5,Wet,,,,,
,E8,08/19/2013,3.89,2.40,28,NS,1,NS,4.5,Wet,,,,,
,FB1,08/19/2013,4.36,4.18,3600,NS,34,NS,3.0,Dry,,,,,
,FLC1,08/19/2013,4.06,4.27,5600,NS,250,NS,4.0,Dry,,,,,
,FLC2,08/19/2013,4.06,4.23,1400,NS,58,NS,3.0,Dry,,,,,
,H3,08/19/2013,NS,NS,NS,NS,NS,NS,NS,Wet,,,,,
,LN1,08/19/2013,6.84,NS,288,NS,17,NS,2.0,Wet,,,,,
,N1,08/19/2013,NS,NS,NS,NS,NS,NS,NS,Wet,,,,,
,N3B,08/19/2013,NS,NS,NS,NS,NS,NS,NS,Wet,,,,,
,N4,08/19/2013,NS,NS,NS,NS,NS,NS,NS,Wet,,,,,
,N5,08/19/2013,NS,NS,NS,NS,NS,NS,NS,Wet,,,,,
,CIC2,08/15/2013,3.24,NS,3700,NS,130,NS,NS,Wet,,,,,
,F1,08/15/2013,5.43,NS,2600,NS,4,NS,NS,Wet,,,,,
,F5,08/15/2013,5.89,NS,310,NS,4,NS,NS,Wet,,,,,
,GC3,08/15/2013,0.07,0.20,28000,43000,2100,950,NS,Wet,,,,,
,GC4,08/15/2013,0.08,0.14,60000,75000,4900,3100,NS,Wet,,,,,
,GC5,08/15/2013,0.09,0.14,31000,30000,980,960,NS,Wet,,,,,
,GC6,08/15/2013,0.06,0.32,40000,2200,1500,90,NS,Wet,,,,,
,J14,08/15/2013,7.28,NS,17,NS,4,NS,NS,Wet,,,,,
,J16,08/15/2013,6.45,NS,80,NS,4,NS,NS,Wet,,,,,
,BB2,08/14/2013,3.12,NS,2800,NS,8,NS,2.5,Wet,,,,,
,BB4,08/14/2013,3.50,3.48,2000,NS,8,NS,2.5,Wet,,,,,
,CIC3,08/14/2013,4.66,4.64,2100,NS,24,NS,4.5,Wet,,,,,
,GB1,08/14/2013,5.61,5.71,570,NS,22,NS,2.5,Wet,,,,,
,J1,08/14/2013,6.10,5.97,70,NS,2,NS,3.0,Wet,,,,,
,J10,08/14/2013,5.50,5.58,420,NS,2,NS,2.0,Wet,,,,,
,J11,08/14/2013,6.10,5.82,56,NS,2,NS,3.0,Wet,,,,,
,J12,08/14/2013,4.66,4.50,600,NS,10,NS,3.0,Wet,,,,,
,J2,08/14/2013,5.93,5.81,580,NS,2,NS,2.5,Wet,,,,,
,J3,08/14/2013,5.67,5.50,580,NS,4,NS,2.0,Wet,,,,,
,J5,08/14/2013,6.50,6.09,40,NS,2,NS,2.0,Wet,,,,,
,J7,08/14/2013,4.15,3.06,2800,NS,4,NS,2.5,Wet,,,,,
,J8,08/14/2013,5.45,4.80,710,NS,2,NS,2.0,Wet,,,,,
,J9A,08/14/2013,5.50,4.88,450,NS,2,NS,2.0,Wet,,,,,
,N16,08/14/2013,7.21,6.28,1,NS,2,NS,5.0,Wet,,,,,
,N9,08/14/2013,6.48,6.10,90,NS,2,NS,4.0,Wet,,,,,
,N9A,08/14/2013,6.48,6.43,13,NS,2,NS,4.5,Wet,,,,,
,PB2,08/14/2013,5.50,5.59,4000,NS,20,NS,2.0,Wet,,,,,
,PB3,08/14/2013,6.58,NS,4000,NS,4,NS,2.0,Wet,,,,,
,SP2,08/14/2013,5.30,NS,500,NS,2,NS,1.5,Wet,,,,,
