,,,,,,,,,,,,,,,,
,HC2,12/01/2015,7.58,7.48,10,NS,10,NS,NS,W,,,,,,
,LN1,12/01/2015,6.83,NS,104,NS,56,NS,4.5,W,,,,,,
,N1,12/01/2015,9.37,7.00,108,NS,26,NS,1.5,W,,,,,,
,N3B,12/01/2015,7.65,6.70,65,NS,24,NS,1.5,W,,,,,,
,N4,12/01/2015,8.24,7.26,148,NS,26,NS,2.0,W,,,,,,
,N5,12/01/2015,7.73,7.07,152,NS,84,NS,2.0,W,,,,,,
,NR1,12/01/2015,7.77,6.54,62,NS,40,NS,1.5,W,,,,,,
,AC1,11/17/2015,10.35,NS,3900,NS,320,NS,NS,D,,,,,,
,AC2,11/17/2015,10.80,NS,9300,NS,3400,NS,NS,D,,,,,,
,BR1,11/17/2015,9.80,NS,3600,NS,1600,NS,NS,D,,,,,,
,BR3,11/17/2015,6.28,NS,65,NS,32,NS,NS,D,,,,,,
,E12,11/17/2015,NS,NS,124,NS,8,NS,NS,D,,,,,,
,E13,11/17/2015,7.77,NS,6,NS,2,NS,NS,D,,,,,,
,HR03,11/17/2015,3.38,NS,183,NS,4,NS,NS,D,,,,,,
,HR1,11/17/2015,3.93,NS,236,NS,20,NS,NS,D,,,,,,
,HR2,11/17/2015,1.63,NS,241,NS,40,NS,NS,D,,,,,,
,WC1,11/17/2015,7.19,NS,340,NS,16,NS,NS,D,,,,,,
,WC2,11/17/2015,6.27,NS,320,NS,20,NS,NS,D,,,,,,
,WC3,11/17/2015,7.81,NS,3,NS,3,NS,NS,D,,,,,,
,CIC2,11/16/2015,6.90,6.83,6600,NS,60,NS,NS,D,,,,,,
,GC3,11/16/2015,10.78,10.77,4,4,4,10,NS,D,,,,,,
,GC4,11/16/2015,10.70,10.68,8,15,8,10,NS,D,,,,,,
,GC5,11/16/2015,10.56,10.54,42,8,12,4,NS,D,,,,,,
,GC6,11/16/2015,NS,9.80,38,61,20,16,NS,D,,,,,,
,SP1,11/16/2015,8.19,NS,1,NS,NS,NS,NS,D,,,,,,
,EJ1,11/12/2015,7.11,NS,390,NS,24,NS,NS,W,,,,,,
,EJ2,11/12/2015,6.44,6.86,124,NS,32,NS,7.0,W,,,,,,
,EJ3,11/12/2015,6.33,6.65,186,NS,20,NS,7.5,W,,,,,,
,EJ4,11/12/2015,5.67,6.65,240,NS,16,NS,8.5,W,,,,,,
,EJ5,11/12/2015,4.95,5.37,36,NS,8,NS,7.0,W,,,,,,
,EJ6,11/12/2015,5.01,5.99,108,NS,8,NS,7.0,W,,,,,,
,EJ7,11/12/2015,7.29,NS,239,NS,14,NS,8.0,W,,,,,,
,EJ8,11/12/2015,6.91,NS,17,NS,2,NS,NS,W,,,,,,
,EJ9,11/12/2015,5.93,6.41,81,NS,4,NS,7.5,W,,,,,,
,F1,11/12/2015,6.43,NS,400,NS,24,NS,NS,W,,,,,,
,F5,11/12/2015,6.87,NS,500,NS,32,NS,NS,W,,,,,,
,HC1,11/12/2015,6.36,NS,10,NS,10,NS,NS,W,,,,,,
,HC2,11/12/2015,6.08,NS,10,NS,10,NS,NS,W,,,,,,
,G2,11/09/2015,7.57,6.41,8,NS,12,NS,7.0,D,,,,,,
,K1,11/09/2015,6.69,6.31,10,NS,2,NS,4.5,D,,,,,,
,K2,11/09/2015,6.20,6.50,5,NS,1,NS,4.5,D,,,,,,
,K3,11/09/2015,6.63,6.41,10,NS,1,NS,6.0,D,,,,,,
,K4,11/09/2015,5.66,5.72,5,NS,2,NS,7.5,D,,,,,,
,K5,11/09/2015,4.98,4.94,2,NS,3,NS,8.0,D,,,,,,
,K5A,11/09/2015,5.35,5.16,2,NS,1,NS,6.5,D,,,,,,
,K6,11/09/2015,6.45,6.67,1,NS,1,NS,6.0,D,,,,,,
,N6,11/09/2015,6.47,6.16,5,NS,1,NS,4.0,D,,,,,,
,N7,11/09/2015,6.89,6.36,18,NS,1,NS,6.0,D,,,,,,
,N8,11/09/2015,5.58,6.10,12,NS,1,NS,5.0,D,,,,,,
,NC0,11/09/2015,3.38,3.07,50,28,28,32,3.5,D,,,,,,
,NC1,11/09/2015,4.59,4.42,22,58,16,36,4.0,D,,,,,,
,NC2,11/09/2015,4.88,4.98,39,25,70,36,4.5,D,,,,,,
,NC3,11/09/2015,4.48,4.58,8,8,20,12,6.0,D,,,,,,
,BB2,11/05/2015,4.22,NS,630,NS,20,NS,5.0,D,,,,,,
,BB4,11/05/2015,6.61,6.63,54,NS,6,NS,9.0,D,,,,,,
,CIC3,11/05/2015,5.92,5.79,2250,NS,62,NS,6.5,D,,,,,,
,GB1,11/05/2015,7.50,8.15,8,NS,1,NS,7.0,D,,,,,,
,J1,11/05/2015,7.42,7.19,1,NS,1,NS,8.5,D,,,,,,
,J10,11/05/2015,7.51,8.09,7,NS,1,NS,8.0,D,,,,,,
,J11,11/05/2015,7.69,7.01,58,NS,10,NS,8.0,D,,,,,,
,J12,11/05/2015,6.88,6.11,11,NS,1,NS,7.0,D,,,,,,
,J2,11/05/2015,7.04,6.89,4,NS,1,NS,8.0,D,,,,,,
,J3,11/05/2015,7.25,7.19,8,NS,2,NS,10.5,D,,,,,,
,J5,11/05/2015,7.31,7.18,50,NS,15,NS,8.5,D,,,,,,
,J7,11/05/2015,6.57,6.75,53,NS,12,NS,7.0,D,,,,,,
,J8,11/05/2015,7.13,7.13,56,NS,1,NS,9.0,D,,,,,,
,J9A,11/05/2015,6.97,6.95,25,NS,1,NS,10.0,D,,,,,,
,JA1,11/05/2015,5.98,6.16,14,NS,3,NS,8.0,D,,,,,,
,N16,11/05/2015,6.78,6.86,2,NS,1,NS,8.0,D,,,,,,
,N9,11/05/2015,6.96,6.83,5,NS,3,NS,8.0,D,,,,,,
,N9A,11/05/2015,7.71,7.27,3,NS,1,NS,8.5,D,,,,,,
,PB2,11/05/2015,6.63,6.60,42,NS,7,NS,7.0,D,,,,,,
,PB3,11/05/2015,7.53,NS,8,NS,1,NS,8.5,D,,,,,,
,SP2,11/05/2015,7.20,NS,55,NS,2,NS,8.5,D,,,,,,
,BR5,11/04/2015,7.40,NS,4,NS,1,NS,4.0,D,,,,,,
,E10,11/04/2015,7.79,7.38,2,NS,1,NS,6.0,D,,,,,,
,E11,11/04/2015,7.74,NS,3,NS,1,NS,5.0,D,,,,,,
,E14,11/04/2015,6.75,7.15,2,NS,2,NS,4.5,D,,,,,,
,E15,11/04/2015,6.73,6.75,30,NS,1,NS,4.0,D,,,,,,
,E2,11/04/2015,6.63,6.62,5,NS,3,NS,4.0,D,,,,,,
,E4,11/04/2015,7.39,6.85,6,NS,2,NS,3.0,D,,,,,,
,E6,11/04/2015,7.01,7.33,1,NS,1,NS,4.0,D,,,,,,
,E7,11/04/2015,7.09,7.02,8,NS,1,NS,4.0,D,,,,,,
,E8,11/04/2015,7.33,7.80,2,NS,1,NS,4.0,D,,,,,,
,FB1,11/04/2015,6.99,7.07,28,NS,2,NS,4.0,D,,,,,,
,FLC1,11/04/2015,5.43,5.62,440,NS,42,NS,2.5,D,,,,,,
,FLC2,11/04/2015,5.80,6.14,250,NS,17,NS,2.5,D,,,,,,
,H3,11/04/2015,6.86,6.73,23,NS,9,NS,4.5,D,,,,,,
,LN1,11/04/2015,8.26,NS,2,NS,1,NS,4.5,D,,,,,,
,N1,11/04/2015,9.15,9.12,55,NS,8,NS,2.5,D,,,,,,
,N3B,11/04/2015,8.37,6.84,57,NS,3,NS,2.5,D,,,,,,
,N4,11/04/2015,7.76,6.67,35,NS,4,NS,3.0,D,,,,,,
,N5,11/04/2015,7.68,6.57,23,NS,9,NS,2.5,D,,,,,,
,NR1,11/04/2015,8.42,7.14,58,NS,7,NS,2.5,D,,,,,,
,HC1,10/29/2015,6.70,NS,31000,NS,3200,NS,NS,W,,,,,,
,HC2,10/29/2015,6.92,NS,1180,NS,10,NS,NS,W,,,,,,
,AC1,10/28/2015,7.71,NS,144,NS,52,NS,NS,D,,,,,,
,AC2,10/28/2015,7.28,NS,2300,NS,900,NS,NS,D,,,,,,
,BR1,10/28/2015,8.58,NS,2800,NS,500,NS,NS,D,,,,,,
,BR3,10/28/2015,6.72,NS,33000,NS,48,NS,NS,D,,,,,,
,G2,10/28/2015,7.69,7.25,20,NS,36,NS,5.5,D,,,,,,
,K1,10/28/2015,7.39,7.32,5,NS,5,NS,2.5,D,,,,,,
,K2,10/28/2015,7.18,7.25,2,NS,6,NS,4.0,D,,,,,,
,K3,10/28/2015,NS,NS,NS,NS,NS,NS,NS,D,,,,,,
,K4,10/28/2015,7.29,7.69,8,NS,34,NS,3.5,D,,,,,,
,K5,10/28/2015,9.04,8.19,2,NS,12,NS,5.5,D,,,,,,
,K5A,10/28/2015,NS,NS,NS,NS,NS,NS,NS,D,,,,,,
,K6,10/28/2015,NS,NS,NS,NS,NS,NS,NS,D,,,,,,
,N6,10/28/2015,7.83,7.65,4,NS,10,NS,3.0,D,,,,,,
,N7,10/28/2015,8.02,7.54,4,NS,1,NS,3.0,D,,,,,,
,N8,10/28/2015,7.59,7.45,2,NS,2,NS,2.5,D,,,,,,
,NC0,10/28/2015,7.38,7.23,224,430,48,80,3.5,D,,,,,,
,NC1,10/28/2015,7.66,6.79,72,69,32,16,4.0,D,,,,,,
,NC2,10/28/2015,7.37,6.85,47,36,32,36,4.5,D,,,,,,
,NC3,10/28/2015,7.47,7.05,64,106,12,20,4.0,D,,,,,,
,BB2,10/27/2015,6.58,NS,450,NS,15,NS,4.0,D,,,,,,
,BB4,10/27/2015,7.80,7.68,63,NS,1,NS,5.0,D,,,,,,
,CIC3,10/27/2015,7.23,7.32,410,NS,18,NS,6.0,D,,,,,,
,E12,10/27/2015,7.82,NS,4,NS,4,NS,NS,D,,,,,,
,E13,10/27/2015,7.41,NS,4,NS,1,NS,NS,D,,,,,,
,GB1,10/27/2015,7.52,7.46,8,NS,1,NS,5.0,D,,,,,,
,HR03,10/27/2015,2.02,NS,800,NS,4,NS,NS,D,,,,,,
,HR1,10/27/2015,4.27,NS,84,NS,4,NS,NS,D,,,,,,
,HR2,10/27/2015,2.07,NS,148,NS,16,NS,NS,D,,,,,,
,J1,10/27/2015,8.77,8.63,2,NS,1,NS,5.0,D,,,,,,
,J10,10/27/2015,8.13,8.34,13,NS,1,NS,6.0,D,,,,,,
,J11,10/27/2015,8.12,8.00,90,NS,10,NS,5.5,D,,,,,,
,J12,10/27/2015,9.04,7.95,2,NS,1,NS,5.0,D,,,,,,
,J2,10/27/2015,8.39,8.59,11,NS,1,NS,6.0,D,,,,,,
,J3,10/27/2015,8.51,7.93,20,NS,2,NS,6.5,D,,,,,,
,J5,10/27/2015,9.31,9.08,8,NS,1,NS,5.5,D,,,,,,
,J7,10/27/2015,9.64,8.57,6,NS,1,NS,5.5,D,,,,,,
,J8,10/27/2015,8.77,9.00,3,NS,1,NS,6.0,D,,,,,,
,J9A,10/27/2015,8.28,8.19,12,NS,2,NS,6.0,D,,,,,,
,JA1,10/27/2015,9.10,8.74,8,NS,1,NS,5.5,D,,,,,,
,N16,10/27/2015,8.27,7.26,1,NS,1,NS,6.0,D,,,,,,
,N9,10/27/2015,7.72,7.89,4,NS,1,NS,5.0,D,,,,,,
,N9A,10/27/2015,7.99,8.23,3,NS,2,NS,4.0,D,,,,,,
,PB2,10/27/2015,8.74,8.60,60,NS,5,NS,6.5,D,,,,,,
,PB3,10/27/2015,8.58,NS,11,NS,2,NS,6.0,D,,,,,,
,SP2,10/27/2015,8.95,NS,14,NS,2,NS,6.0,D,,,,,,
,WC1,10/27/2015,7.04,NS,72,NS,12,NS,NS,D,,,,,,
,WC2,10/27/2015,6.58,NS,116,NS,23,NS,NS,D,,,,,,
,WC3,10/27/2015,7.56,NS,2,NS,1,NS,NS,D,,,,,,
,BR5,10/26/2015,7.81,NS,29,NS,7,NS,3.5,D,,,,,,
,E10,10/26/2015,8.02,7.59,2,NS,2,NS,5.0,D,,,,,,
,E11,10/26/2015,7.73,NS,4,NS,1,NS,4.0,D,,,,,,
,E14,10/26/2015,7.91,7.61,3,NS,2,NS,3.5,D,,,,,,
,E15,10/26/2015,7.03,7.10,108,NS,21,NS,3.5,D,,,,,,
,E2,10/26/2015,7.00,7.09,4,NS,3,NS,3.0,D,,,,,,
,E4,10/26/2015,6.71,6.95,8,NS,3,NS,3.0,D,,,,,,
,E6,10/26/2015,7.53,8.13,4,NS,2,NS,3.5,D,,,,,,
,E7,10/26/2015,7.76,7.70,5,NS,4,NS,3.0,D,,,,,,
,E8,10/26/2015,8.28,7.66,6,NS,1,NS,5.0,D,,,,,,
,FB1,10/26/2015,7.58,7.67,6,NS,4,NS,4.0,D,,,,,,
,FLC1,10/26/2015,6.98,8.04,310,NS,90,NS,3.0,D,,,,,,
,FLC2,10/26/2015,7.30,7.16,164,NS,23,NS,3.0,D,,,,,,
,H3,10/26/2015,7.09,7.07,12,NS,10,NS,2.0,D,,,,,,
,LN1,10/26/2015,8.34,NS,6,NS,2,NS,3.5,D,,,,,,
,N1,10/26/2015,7.79,7.30,11,NS,5,NS,2.0,D,,,,,,
,N3B,10/26/2015,7.39,7.16,13,NS,3,NS,1.0,D,,,,,,
,N4,10/26/2015,7.37,7.26,2,NS,2,NS,2.0,D,,,,,,
,N5,10/26/2015,7.32,7.29,2,NS,4,NS,2.0,D,,,,,,
,NR1,10/26/2015,7.48,7.24,9,NS,6,NS,1.0,D,,,,,,
,BB2,10/22/2015,9.85,NS,18,NS,1,NS,3.5,D,,,,,,
,BB4,10/22/2015,9.89,9.60,10,NS,1,NS,3.5,D,,,,,,
,CIC3,10/22/2015,7.95,7.58,450,NS,25,NS,6.0,D,,,,,,
,E12,10/22/2015,2.88,NS,820,NS,4,NS,NS,D,,,,,,
,E13,10/22/2015,7.58,NS,88,NS,1,NS,NS,D,,,,,,
,GB1,10/22/2015,8.16,8.26,6,NS,1,NS,7.5,D,,,,,,
,HR03,10/22/2015,1.34,NS,590,NS,8,NS,NS,D,,,,,,
,HR1,10/22/2015,1.91,NS,2100,NS,4,NS,NS,D,,,,,,
,HR2,10/22/2015,0.89,NS,410,NS,24,NS,NS,D,,,,,,
,J1,10/22/2015,9.87,9.56,1,NS,1,NS,5.0,D,,,,,,
,J10,10/22/2015,9.10,9.08,2,NS,1,NS,6.0,D,,,,,,
,J11,10/22/2015,8.72,8.45,118,NS,15,NS,6.0,D,,,,,,
,J12,10/22/2015,13.42,8.31,1,NS,1,NS,3.0,D,,,,,,
,J2,10/22/2015,9.41,8.08,1,NS,1,NS,4.5,D,,,,,,
,J3,10/22/2015,9.65,8.80,4,NS,1,NS,5.0,D,,,,,,
,J5,10/22/2015,10.18,10.23,2,NS,1,NS,4.5,D,,,,,,
,J7,10/22/2015,9.77,9.36,4,NS,1,NS,4.0,D,,,,,,
,J8,10/22/2015,9.30,9.01,8,NS,1,NS,6.0,D,,,,,,
,J9A,10/22/2015,9.95,9.37,13,NS,1,NS,6.0,D,,,,,,
,JA1,10/22/2015,9.35,9.23,4,NS,1,NS,4.5,D,,,,,,
,N16,10/22/2015,8.49,7.84,2,NS,1,NS,7.0,D,,,,,,
,N9,10/22/2015,7.97,8.28,5,NS,2,NS,6.0,D,,,,,,
,N9A,10/22/2015,9.29,9.03,4,NS,1,NS,4.5,D,,,,,,
,PB2,10/22/2015,9.25,11.26,6,NS,2,NS,3.0,D,,,,,,
,PB3,10/22/2015,11.90,NS,13,NS,1,NS,4.5,D,,,,,,
,SP2,10/22/2015,9.72,NS,20,NS,1,NS,5.5,D,,,,,,
,WC1,10/22/2015,7.52,NS,54,NS,11,NS,NS,D,,,,,,
,WC2,10/22/2015,6.62,NS,330,NS,20,NS,NS,D,,,,,,
,WC3,10/22/2015,7.27,NS,72,NS,4,NS,NS,D,,,,,,
,AC1,10/21/2015,8.64,NS,NS,NS,NS,NS,NS,D,,,,,,
,AC2,10/21/2015,10.08,NS,4000,NS,1300,NS,NS,D,,,,,,
,BR1,10/21/2015,10.26,NS,950,NS,240,NS,NS,D,,,,,,
,BR3,10/21/2015,10.23,NS,100,NS,68,NS,NS,D,,,,,,
,G2,10/21/2015,7.63,8.18,4,NS,7,NS,5.5,D,,,,,,
,K1,10/21/2015,7.17,7.21,4,NS,1,NS,5.0,D,,,,,,
,K2,10/21/2015,7.44,7.59,4,NS,1,NS,5.0,D,,,,,,
,K3,10/21/2015,7.64,7.24,2,NS,1,NS,5.0,D,,,,,,
,K4,10/21/2015,8.16,7.57,2,NS,1,NS,6.5,D,,,,,,
,K5,10/21/2015,7.90,7.53,2,NS,1,NS,7.5,D,,,,,,
,K5A,10/21/2015,7.46,7.60,2,NS,1,NS,7.0,D,,,,,,
,K6,10/21/2015,8.90,8.68,1,NS,1,NS,4.0,D,,,,,,
,N6,10/21/2015,7.56,7.95,2,NS,1,NS,6.0,D,,,,,,
,N7,10/21/2015,7.05,7.25,12,NS,2,NS,5.0,D,,,,,,
,N8,10/21/2015,7.99,7.23,8,NS,1,NS,5.5,D,,,,,,
,NC0,10/21/2015,4.47,5.54,39,44,36,80,4.5,D,,,,,,
,NC1,10/21/2015,4.45,4.26,290,246,36,80,4.0,D,,,,,,
,NC2,10/21/2015,4.79,5.29,75,53,32,16,4.5,D,,,,,,
,NC3,10/21/2015,4.51,5.08,19,14,16,20,5.5,D,,,,,,
,HC1,10/20/2015,5.72,NS,42,NS,8,NS,NS,D,,,,,,
,HC2,10/20/2015,6.71,NS,2,NS,2,NS,NS,D,,,,,,
,CIC2,10/19/2015,6.70,7.52,96000,NS,56,NS,NS,D,,,,,,
,GC3,10/19/2015,9.35,9.16,31,8,4,8,NS,D,,,,,,
,GC4,10/19/2015,9.25,9.22,4,4,12,8,NS,D,,,,,,
,GC5,10/19/2015,9.06,9.05,31,4,8,4,NS,D,,,,,,
,GC6,10/19/2015,8.46,7.65,4,4,16,4,NS,D,,,,,,
,SP1,10/19/2015,8.49,NS,25,NS,2,NS,NS,D,,,,,,
,EJ1,10/15/2015,6.87,NS,9,NS,2,NS,NS,D,,,,,,
,EJ2,10/15/2015,6.87,7.09,9,NS,1,NS,6.0,D,,,,,,
,EJ3,10/15/2015,6.67,6.62,23,NS,5,NS,7.0,D,,,,,,
,EJ4,10/15/2015,7.56,6.83,11,NS,1,NS,7.0,D,,,,,,
,EJ5,10/15/2015,7.81,7.04,20,NS,1,NS,7.5,D,,,,,,
,EJ6,10/15/2015,7.20,6.90,1,NS,1,NS,6.5,D,,,,,,
,EJ7,10/15/2015,6.81,NS,4,NS,1,NS,NS,D,,,,,,
,EJ8,10/15/2015,7.18,NS,68,NS,4,NS,NS,D,,,,,,
,EJ9,10/15/2015,7.35,7.09,1,NS,1,NS,6.5,D,,,,,,
,F1,10/15/2015,5.90,NS,310,NS,10,NS,NS,D,,,,,,
,F5,10/15/2015,6.13,NS,450,NS,6,NS,NS,D,,,,,,
,HC1,10/15/2015,1.89,NS,19,NS,12,NS,NS,D,,,,,,
,HC2,10/15/2015,5.28,NS,1,NS,1,NS,NS,D,,,,,,
,BR5,10/14/2015,6.31,NS,14,NS,3,NS,3.5,D,,,,,,
,CIC2,10/14/2015,4.94,NS,49000,NS,280,NS,NS,D,,,,,,
,E10,10/14/2015,6.50,7.17,2,NS,1,NS,4.0,D,,,,,,
,E11,10/14/2015,6.41,NS,1,NS,1,NS,4.0,D,,,,,,
,E14,10/14/2015,6.08,6.44,4,NS,5,NS,5.0,D,,,,,,
,E15,10/14/2015,6.92,6.30,172,NS,6,NS,4.0,D,,,,,,
,E2,10/14/2015,5.95,5.47,7,NS,3,NS,3.5,D,,,,,,
,E4,10/14/2015,4.96,4.99,6,NS,1,NS,4.0,D,,,,,,
,E6,10/14/2015,6.05,6.14,2,NS,5,NS,4.0,D,,,,,,
,E7,10/14/2015,6.06,6.02,4,NS,1,NS,4.0,D,,,,,,
,E8,10/14/2015,6.36,5.80,7,NS,1,NS,4.5,D,,,,,,
,FB1,10/14/2015,6.11,6.45,8,NS,1,NS,4.0,D,,,,,,
,FLC1,10/14/2015,4.55,4.73,2100,NS,58,NS,2.5,D,,,,,,
,FLC2,10/14/2015,5.76,6.20,80,NS,34,NS,1.5,D,,,,,,
,GC3,10/14/2015,5.20,5.26,240,216,48,64,NS,D,,,,,,
,GC4,10/14/2015,5.50,4.73,208,224,24,48,NS,D,,,,,,
,GC5,10/14/2015,5.95,5.35,176,132,24,64,NS,D,,,,,,
,GC6,10/14/2015,6.29,6.07,57,73,20,56,NS,D,,,,,,
,H3,10/14/2015,5.89,5.85,27,NS,17,NS,3.0,D,,,,,,
,LN1,10/14/2015,4.08,NS,8,NS,1,NS,3.0,D,,,,,,
,N1,10/14/2015,6.17,5.55,9,NS,5,NS,2.5,D,,,,,,
,N3B,10/14/2015,6.47,6.32,6,NS,3,NS,2.5,D,,,,,,
,N4,10/14/2015,5.26,5.32,4,NS,4,NS,2.5,D,,,,,,
,N5,10/14/2015,6.39,6.16,3,NS,1,NS,3.5,D,,,,,,
,NR1,10/14/2015,5.54,5.30,5,NS,8,NS,3.5,D,,,,,,
,SP1,10/14/2015,6.78,NS,18,NS,4,NS,NS,D,,,,,,
,BB2,10/13/2015,5.24,NS,340,NS,46,NS,3.5,D,,,,,,
,BB4,10/13/2015,7.21,7.55,45,NS,8,NS,3.0,D,,,,,,
,CIC3,10/13/2015,6.68,7.34,162,NS,4,NS,6.0,D,,,,,,
